	DC3000 - mock	SUPP1331 - mock	delta - mock
AT5G59680	0.582486076802732	1.04942883755187	2.06641349049504
AT5G59732	-1.21726878728621	-2.16635934248527	-0.0635032028598768
AT5G59980	-1.01830090993377	-0.86209395527948	-1.99188008392615
AT5G60020	-2.98521005356631	-0.934302733349444	0.12645663642357
AT5G60040	1.14099215368053	-0.588035015284318	1.18755215139998
AT5G60050	-2.22464321574509	-1.94174509159498	-0.916464186509223
AT5G60760	1.07965901660718	3.38966780258805	2.31809838174261
AT5G60870	-3.11673561650821	-0.571582599814608	-2.67757064828976
AT5G61040	-2.09735538351898	-1.76255430445083	-2.86421072702475
AT5G61160	1.9513655558766	1.01201933666482	2.32908383587124
AT5G61200	-5.38338502381387	-2.19058921980617	-0.877088936810455
AT5G61360	0.463514629399131	0.616190417466991	1.7018721977833
AT5G61430	4.75521528823028	3.4414521604789	2.39858414263701
AT5G62150	4.05984883928765	3.71120415030378	2.23868231654286
AT5G62280	-4.67656675208515	-2.19639876019965	-3.93773563472681
AT5G62520	3.52692965781807	0.0690888242075451	2.53491188249309
AT5G62760	-1.21284382432876	-1.60862100167897	-0.590344463368706
AT5G62940	-1.741594949305	-3.31341402802533	-1.33894699255341
AT5G63010	3.91999018060279	2.23049862559925	0.407494621828422
AT5G63140	-3.2615570134682	-3.82672154386014	-2.65898967791224
AT5G63200	-0.541342975329229	-0.655608356245794	-1.70656041288555
AT5G65609	1.95624443613438	3.50941333886095	1.51884538312925
AT5G65740	-2.01663844671738	-3.13551123588067	-1.19206251323417
AT5G66520	-4.80852338491607	-2.43512316986815	-3.61503314375143
AT5G66650	3.31864492073849	1.55203381619352	0.331183912902837
AT3G01142	-1.87584667850347	-2.43716789499826	-0.62678977342552
AT3G01300	-2.26920529602211	-0.183620525575087	-1.53838070230441
AT3G01930	1.34549642376192	-0.452595771019303	-1.55930876812002
AT3G02140	4.45881709288283	2.86575813881242	1.50765900782345
AT3G02480	5.73288249802828	1.36455958393546	2.89760968634726
AT3G02640	-3.7956789995937	-0.147182504995835	-1.17936213344911
AT3G02990	-0.161084950592108	-3.59860145445192	-0.177151381560276
AT3G03180	-2.52553696558522	-2.04646178883064	0.462144766307937
AT3G03630	-2.21338820542821	-2.61657396229952	-1.5677641602608
AT3G04070	1.27653620564878	1.52979543166534	-0.256521195918196
AT3G04443	-5.66698201996394	-2.24039899424907	-3.77160306298475
AT3G04485	-2.890546661118	-1.42215659647612	-4.7212825849105
AT3G05330	3.49444283408118	2.43692126450124	3.6298603530558
AT3G06100	4.28687486402986	0.549710251814519	2.51714821563839
AT3G06490	7.26055760580118	2.42074725742441	1.18842797016981
AT3G06520	-4.30532094993089	0.618536419786111	-0.517958368040203
AT3G06880	-3.51014180634651	-5.02232290758815	-2.73482111131011
AT3G07040	-3.64843639871538	1.06481570759429	-0.164444797294388
AT3G07340	-0.314998048029768	-0.98938754990462	-3.05537480247257
AT3G07550	-1.03336217448576	-1.10466197086819	-2.18445435213174
AT3G07960	0.674936437035599	1.15722648490088	3.43100597809491
AT3G08860	-2.2612954024038	-0.718615817552552	-2.38746785358553
AT3G08990	2.57391825864341	-0.416289486302941	0.875540370802387
AT3G09160	-4.21242806842747	-3.44733819337068	-2.21349322244907
AT3G09710	3.02570584472812	0.520557486443758	1.6631585880164
AT3G09800	-2.46725124077586	-2.23966928024651	-1.00209189095009
AT3G10040	-5.02420966911625	0.145545632897863	-0.892900438229291
AT3G10140	-0.922337450940981	-3.24990938911439	-1.42014048361316
AT3G10720	-1.96070890967051	-0.849757288117249	-2.23363296507377
AT3G10820	1.86165995722505	0.423632494047045	1.8951498087284
AT3G11020	-2.0472765535293	-2.19200241031787	-0.699222755116672
AT3G11110	-3.14431693836957	-4.82615242022417	-3.38359143700134
