	DC3000 - mock	SUPP1331 - mock	delta - mock
AT1G04250	0.610864125358097	0.113374602418698	0.226409084941498
AT1G04260	1.01756357916852	1.20492544559867	1.21315406794035
AT1G04270	0.0218299714672359	-0.179686107354603	-0.282655771323467
AT1G04280	0.214035139082164	0.833087766423672	0.422180296025213
AT1G04290	-0.347591237743721	0.200466119496868	-0.0352758570834819
AT1G04295	-0.515830094811435	0.314925343817214	1.46964970141842
AT1G04300	0.656029127712156	0.485078483725736	0.403091233148716
AT1G04310	1.25132201347241	1.77163323426921	1.70487866395437
AT1G04340	0.473441786156855	0.304011543469709	0.62179325249815
AT1G04350	-1.25150666586154	-0.947102021310879	-1.19755692905243
AT1G04390	0.159326970184122	0.429523223344565	0.530176009627606
AT1G04400	-1.10838769141502	-0.897825710283679	-0.768671657321486
AT1G04410	-0.363383391960854	-0.436037565605496	-0.73848891214007
AT1G04420	-1.10852673009339	-0.918415144860427	-0.960590197260397
AT1G04430	-1.01047095204388	-0.827858872229111	-0.872486944092269
AT1G04440	-0.607280674893407	-0.557685903214042	-0.865166537715162
AT1G04263	1.34781590606889	0.339166886495106	0.0801124296917267
AT1G04480	0.565177692894962	0.148813948477092	0.505535133695952
AT1G04277	3.17840393540549	2.25830696468198	2.23417122703786
AT1G04490	8.93407747340187	5.06463615786584	4.58186168001842
AT1G04510	0.195796437151828	0.0704286335704327	0.487101221529183
AT1G04520	-2.53540739467116	-1.38433642373829	-1.13054943999875
AT1G04530	0.0764395473460908	0.649825092000047	0.717497388416427
AT1G04550	-1.19535317616726	-0.117147018738705	-0.30304639128441
AT1G04555	0.475518787396223	0.301757809285254	0.393576745948638
AT1G04570	1.92408277554511	1.42095992885541	1.35162076174558
AT1G04590	0.389752567961837	0.0403568461400647	-0.146421502868633
AT1G04620	-1.56078886719164	-1.37533181948634	-1.29260168226915
AT1G04630	0.00144664355114443	-0.116010549830739	-0.0405290545251047
AT1G04640	-0.729679300206588	-0.323259660509751	-0.262587491058913
AT1G04680	-1.89482533255215	-1.08022480090241	-1.07830860209956
AT1G04690	0.367786287331921	0.517197228481567	0.827838520699872
AT1G04710	-1.30945195215267	-0.780635756873813	-0.713193896231953
AT1G04750	0.321762902796976	0.207253759517952	0.0663307875016672
AT1G04770	-1.2991742784733	-0.493635578817647	-1.03319624337895
AT1G04780	1.63126542182371	1.02651127552784	0.896231286054383
AT1G04790	-0.160150613943319	-0.322988269364643	-0.213347366164919
AT1G04800	0.0942156541393375	0.791878059702001	0.606002870440067
AT1G04810	0.887570936027756	0.667404265147599	0.63569869024163
AT1G04820	-0.417037571555138	-0.305093956086517	-0.266141756086628
AT1G04830	0.486608317547491	0.605325742738684	0.422861084910419
AT1G04850	0.528251256004512	0.503010751721071	0.46599242491301
AT1G04860	0.54142500549305	0.300190666372475	0.633720009326366
AT1G04870	1.15997396529802	0.85325496244712	0.796909667718725
AT1G04900	0.29179439096247	-0.00173180675684259	0.813915594994669
AT1G04910	-0.318713766455171	-0.00404216606189411	-0.0729525627992329
AT1G04930	-0.609837660354123	0.376056957251639	1.59537011400162
AT1G04945	1.42685229035122	1.02690455670597	0.691640705150613
AT1G04940	-1.84519573358837	-1.24778600430816	-1.38322807857906
AT1G04950	0.447509734632092	0.179504775011623	0.400356181739173
AT1G04960	1.19463532520921	0.693138275576255	0.813170146055794
AT1G04970	-0.0969938165471183	-0.469737390657097	-0.48110879394092
AT1G04980	0.453777977126617	1.32253189023051	1.01130440367722
AT1G04985	0.699522710699046	0.399273369059935	0.607106610401017
AT1G04990	1.1693280975591	0.779115576948799	1.08301001782928
AT1G05000	0.478658597752636	1.38804127218515	1.21219802009778
AT1G05010	2.13286530561911	1.38893066940522	1.52378353571268
AT1G05030	-0.224511147085253	-0.259097594380904	-0.325204532476
AT1G05055	-1.48292533473889	-0.747272238731722	-0.788970333734345
AT1G05060	-0.0290896387038431	0.0532279113793774	-0.196152328463217
AT1G05065	-2.1601791798768	-0.829489446946601	-1.57998066514654
AT1G05070	-0.609353517736762	-1.05774633766534	-0.901025377526477
